"Tipo de información","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices",
"Fecha"," 821890 "," 821891 "," 821894 "," 821895 "," 821896 "," 821897 "," 821898 "," 821899 "," 821900 "," 821901 "," 821902 "," 821903 "," 821904 "," 821905 "," 821906 "," 821907 ",
"2Q Jul 2018","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"1Q Ago 2018","100.343","100.1754280946","100.2993629035","100.2704421048","100.3296771069","100.0416165678","100.0473293498","101.3470108382","99.7629473661","100.862428944","100.8932634829","102.7955005027","99.3480880803","100.8402875879","101.1332832787","100.1554744502",
"2Q Ago 2018","100.641","100.265258974","100.4430670828","100.4542866974","100.4313069069","100.0732808306","100.1764462226","101.5087989766","99.6795682166","101.8011870443","102.1831655018","104.8858035518","99.9878292774","101.5268997882","102.028350686","100.3548683439",
"1Q Sep 2018","100.865","100.4547173045","100.6580563221","100.6392000285","100.6778211124","100.2351736214","100.288370131","103.4985294668","99.5034764583","102.132303868","101.8117128977","103.5437957357","100.404752688","102.3625106136","103.2200150116","100.3582822384",
"2Q Sep 2018","100.97","100.6348288334","100.8483997623","100.9031011376","100.7910628734","100.4042378288","100.3854955748","103.5100336772","99.7703518661","102.0042963106","100.8319216407","101.7717202874","100.0685289945","102.8461433445","103.8793264062","100.4313046406",
"1Q Oct 2018","101.372","100.805389841","100.9878278598","101.0175945562","100.9566270033","100.6084128168","100.4591783111","103.5100336772","100.1348461137","103.1218912801","100.3349666896","101.0047338401","99.7909189627","105.1230981129","107.0888782242","100.5285184378",
"2Q Oct 2018","101.509","100.9078215498","101.0002532845","101.0378349634","100.9608609193","100.8080236668","100.5391870328","103.5100336772","100.4840108639","103.3682696587","100.8861861242","101.833276165","100.1168707235","105.1505792862","107.0956691987","100.604358411",
"1Q Nov 2018","102.132","101.1014456537","101.2401599685","101.3077728913","101.1692894534","100.9516768001","100.6635807065","103.5100336772","100.6751116119","105.3182726937","102.3015598302","104.6051815073","100.4303421454","107.4844835828","110.4060889038","100.6558722091",
"2Q Nov 2018","102.473","101.1194400673","101.2810157941","101.4658553211","101.0872706938","100.9449879108","100.7772848562","103.5100336772","100.5585800003","106.6570926742","105.9181230292","112.166962548","100.8422292165","107.1877245785","109.97110551","100.6821823858",
"1Q Dic 2018","103.049","101.5458776376","101.564609619","101.7826849813","101.3360273801","101.5256528514","100.8726097255","103.5100336772","101.6980721424","107.6934164944","108.6303049036","117.5196360638","101.4095560111","107.0206650706","109.7047196563","100.7472764167",
"2Q Dic 2018","102.992","101.6190723617","101.6411717895","101.9257193529","101.3429147173","101.5952117675","100.9595560596","103.5100336772","101.766544662","107.2351536307","107.9794594423","115.8212296407","101.6096378601","106.7006899854","109.1561040295","100.9616984288",
"1Q Ene 2019","103.105","101.7020736567","101.8612450367","102.2503631449","101.453379208","101.5302174562","101.0876509791","103.7295161491","101.4680224464","107.4408017288","109.3598424714","118.9011742961","101.6094774591","106.062796217","107.8693267756","101.8404274287",
"2Q Ene 2019","103.112","101.8675175279","101.9665703636","102.4389336739","101.4714485771","101.7605708895","101.2271530793","104.1913928751","101.7316962295","106.957608288","108.0122096932","116.2088214212","101.3541525244","106.2003306977","107.7654351993","102.5422423433",
"1Q Feb 2019","103.009","102.1280643923","102.3103158798","102.7514671275","101.8479099538","101.9312887646","101.3556963483","104.5723012819","101.8963599695","105.7310333496","105.0089427453","109.0323763692","101.7407324198","106.2495449219","107.7514014405","102.7392848499",
"2Q Feb 2019","103.15","102.3202809369","102.5230759391","103.0452343123","101.9757599621","102.1013246235","101.5213168685","104.6061179492","102.0989152946","105.7131443574","103.0640591095","104.6029688712","101.8140121985","107.6153728989","109.6698136771","102.8135683689",
"1Q Mar 2019","103.415","102.5033595079","102.7163972369","103.2333805967","102.1745056057","102.2733441954","101.656113872","104.6068614441","102.3403502519","106.2340437546","103.1347009788","105.1555255788","101.4931976159","108.4595887016","110.8505724637","102.8711887918",
"2Q Mar 2019","103.537","102.6489210934","102.8173800996","103.3540312361","102.2548730978","102.4670371093","101.8243042105","104.6068614441","102.5975991187","106.2810361748","103.5430640259","105.8567932966","101.663636005","108.2470917298","110.4390064257","103.123972082",
"1Q Abr 2019","103.501","103.0557492759","103.1038581643","103.6152858702","102.5677898585","103.0038064532","101.9944029908","104.6152127522","103.5753594513","104.876509879","103.3449498177","104.7006674762","102.2437087227","105.9762771529","107.1534627837","103.2248640412",
"2Q Abr 2019","103.562","103.0308193852","103.1764098535","103.795562599","102.527426313","102.8736263978","102.1140685606","104.6244625164","103.1909216808","105.2021836561","104.4221215313","105.2488209872","103.7505986604","105.7623228359","106.7951353664","103.3483501676",
"1Q May 2019","103.25","103.1253191486","103.306282499","104.0061396365","102.5727062269","102.9299343134","102.2635685869","104.6661962859","103.1663427795","103.6366903859","104.6451990867","104.5620495148","104.7127409713","102.9125105822","102.6658231398","103.48908835",
"2Q May 2019","103.216","103.2991773653","103.5656950013","104.2749722988","102.8222447056","103.0114201797","102.3834311919","104.6937144682","103.2245697338","102.957938465","103.4738185002","101.7266404204","104.8930404818","102.5875005082","102.1811457215","103.5372656589",
"1Q Jun 2019","103.225","103.4694923635","103.6717601151","104.4417644605","102.8646569408","103.2511053187","102.5103743643","104.7143827693","103.6116958453","102.4689125034","103.020821151","100.3215420713","105.2134289045","102.0726034822","101.4051526169","103.6326234264",
"2Q Jun 2019","103.373","103.5816310983","103.6781317353","104.585586595","102.7269556772","103.4774400508","102.6520418491","104.7593491859","103.952295293","102.7289086224","104.7248761299","102.7068341307","106.3641192032","101.2956643115","100.2751310463","103.6809368915",
"1Q Jul 2019","103.654","103.7553052863","103.7545469116","104.7337702987","102.7281445167","103.7561240981","102.7353660313","104.8581774656","104.4446308797","103.3418557443","105.9323198227","104.4570212747","107.1306957371","101.4817213037","100.4765572975","103.8310716132",
"2Q Jul 2019","103.72","103.8335050717","103.9071181329","104.9000793752","102.8663159927","103.7540255759","102.8808204803","104.9313215962","104.2938616747","103.3702041528","105.9669048335","104.3754949865","107.2595972401","101.5055913954","100.3295012672","104.2544440103",
"1Q Ago 2019","103.642","103.9514825532","104.0635477498","104.9394189306","103.1454770732","103.8304865619","102.9899835559","105.9472644011","104.1440143173","102.6847154104","104.4444820579","102.8203631946","105.7637437967","101.4210798419","100.0970609969","104.5156833735",
"2Q Ago 2019","103.697","104.0592887614","104.2289949949","105.0753605965","103.341851477","103.8760581548","103.0707631819","106.3598066566","104.0809805404","102.5784069476","104.2843444117","103.3040104581","105.0806636378","101.3534244988","99.9604312248","104.6092406236",
"1Q Sep 2019","103.877","104.2538036669","104.4529222771","105.3161884554","103.5480639122","104.0388167277","103.1840879243","108.3945445051","103.8960234995","102.7117278571","104.3029922926","103.3301410218","105.0932333816","101.5690886655","100.2400445712","104.6754376144",
"2Q Sep 2019","104.007","104.3768226308","104.6408824924","105.5153157999","103.724318966","104.0917190868","103.2990510071","108.4020905806","103.9025297834","102.8658838852","104.3745317559","103.4482995936","105.1269044304","101.7825691671","100.4697585978","104.8509758137",
"1Q Oct 2019","104.42","104.5109301737","104.7697561507","105.7111084548","103.7830494685","104.2314776174","103.3906190065","108.4020905806","104.114978857","104.1382728974","104.3020494835","103.6209314426","104.8553174686","104.0206698505","103.5705202771","105.0727957055",
"2Q Oct 2019","104.587","104.6331258109","104.8601155997","105.7840650761","103.8916502139","104.3880465594","103.4992182327","108.4020905806","104.3475617883","104.4439953349","104.6023096828","104.0045230961","105.0878880414","104.3303145571","103.7590472926","105.6655264395",
"1Q Nov 2019","105.299","104.7982921307","104.9754495523","105.9056557725","104.0004259727","104.6070165297","103.5665048044","108.4020905806","104.7490384831","106.847136758","106.1488309753","106.3774928364","105.9630903554","107.3485691644","108.0069066224","105.80984981",
"2Q Nov 2019","105.393","104.809024311","104.9049029173","106.108749815","103.6430546453","104.7055048656","103.6713255846","108.4020905806","104.8624596043","107.1994161141","106.6086269541","107.1910726312","106.1355099218","107.6236440633","108.4137938099","105.7768424068",
"1Q Dic 2019","105.763","105.1910068291","105.1693141372","106.2740244692","104.0113788333","105.2144282734","103.8279502196","108.4020905806","105.7953441774","107.5294051723","106.9288398723","107.7038531134","106.299301395","107.9606530741","108.8540581254","105.8725147994",
"2Q Dic 2019","106.105","105.2765819994","105.2633756015","106.489879645","103.9777785619","105.2908408528","103.8864045397","108.4020905806","105.903943212","108.6637713332","109.6090872921","113.0336210704","106.8273596187","107.9849683391","108.8287097488","106.0129079294",
"1Q Ene 2020","106.388","105.490662661","105.8079787162","107.4060815933","104.1328792018","105.1480587856","104.0395410661","108.6203697114","105.4189651446","109.1610489685","110.3253160794","115.5258807511","106.1009294617","108.3250237292","108.788043735","107.2428160625",
"2Q Ene 2020","106.506","105.6635347887","106.0160713755","107.7146005638","104.2357070077","105.2829035573","104.2076656064","109.0583367124","105.460319757","109.1098645161","110.1750526985","115.4543528745","105.8867097161","108.3449848793","108.7041470979","107.5055220014",
"1Q Feb 2020","106.636","105.8919391095","106.2723976733","107.9648909712","104.4983600052","105.4811607191","104.3629343806","109.2975812514","105.6887094706","108.935936252","110.3270589869","114.9804202575","106.547162318","107.9370128035","108.0467508265","107.6805242537",
"2Q Feb 2020","107.141","106.0309215943","106.388138297","108.1010433335","104.5927054521","105.6452372753","104.4873047944","109.398227152","105.9018412274","110.5723791566","114.017994649","122.6433957375","107.0116345265","108.0981861733","108.2034987299","107.8520411801",
"1Q Mar 2020","107.254","106.1960163397","106.5933279619","108.349396063","104.7526524549","105.7670418228","104.6510276627","109.398227152","106.0114109475","110.5234097776","113.9216101432","121.6620743188","107.6340788187","108.0832641726","108.1152805041","108.0084330227",
"2Q Mar 2020","106.422","106.3488906323","106.8187531478","108.6794363018","104.868422232","105.8415834347","104.7911939685","109.398227152","106.04246162","106.6495466578","113.3386535609","117.7726049526","109.7369821838","101.8462999229","99.1088764532","108.2444266328",
"1Q Abr 2020","105.655","106.5622150491","107.2460543105","109.4756061523","104.9090826042","105.8238786893","104.947604468","109.398227152","105.8642169598","102.8522730132","112.4522877362","113.5611623944","111.5515556883","95.9587908127","90.6968779988","108.2573574364",
"2Q Abr 2020","105.854","106.7456390216","107.5191817561","109.9329586697","104.9891090092","105.9104504635","104.99765269","109.398227152","106.0018261264","103.1000149346","113.0088381927","116.0098559725","110.5711299535","95.9847866011","90.7321426827","108.2616892155",
"1Q May 2020","106.167","107.0044889371","107.9016656484","110.8090219048","104.8542328935","106.0358136584","105.0362684726","109.398227152","106.2315927594","103.5775196047","115.7557995405","124.6163814214","108.5584035104","94.8326626026","88.8812874926","108.7426960607",
"2Q May 2020","106.158","106.9402911834","107.8611071281","111.1692654038","104.3935617023","105.9460927935","105.0792038703","109.398227152","106.0035854017","103.74098427","112.7334002501","118.4449124318","108.0939741204","97.2838004753","92.7386737931","107.9070367947",
"1Q Jun 2020","106.495","107.2556949374","108.3231679222","111.2071685459","105.3002160749","106.1031519901","105.0998585975","109.398227152","106.3164168215","104.1424738209","111.6944244389","115.6544286779","108.4777374118","98.719644933","94.7622990285","107.9690726565",
"2Q Jun 2020","106.991","107.4760976026","108.7423000204","111.5900970808","105.7572960249","106.1089879079","105.1642735713","109.4019319589","106.2699355811","105.489762783","112.0302275119","114.0497921416","110.3897476152","100.7932515282","97.7103325331","107.9988982196",
"1Q Jul 2020","107.371","107.7418366622","109.1389919732","111.9460306138","106.1967101395","106.2333380652","105.2297102146","109.4099456364","106.471727055","106.2228192838","111.7345000621","112.8487147869","110.8294303111","102.2650468806","99.7524548799","108.1376793647",
"2Q Jul 2020","107.517","107.8401068056","109.3085745755","112.1334093014","106.3476392405","106.2546126569","105.2736420507","109.4280644587","106.4732549093","106.5192298093","111.9163854474","113.5912724409","110.5558850694","102.6436944693","100.2258231532","108.2949381367",
"1Q Ago 2020","107.777","108.0346183488","109.5947256547","112.3045814032","106.7543089873","106.3501816484","105.3475509886","109.3965963155","106.614952189","106.9817345985","112.7549480426","116.1369609656","110.0077597977","102.8361634441","100.2205963981","108.9494775016",
"2Q Ago 2020","107.956","108.2302893939","109.8700514252","112.4899735544","107.1239013811","106.4598500561","105.4135864363","109.5224633896","106.7605277917","107.1099916676","112.8666305444","117.0305855421","109.4842755734","102.9763222122","100.3682855922","109.0720355511",
"1Q Sep 2020","108.132","108.4089751855","110.0470073627","112.6674872903","107.3002726454","106.6404035588","105.4690421711","110.7414781462","106.836167948","107.2750770799","113.0556548513","117.1211769601","109.7532563091","103.1242178233","100.4412381362","109.3950941375",
"2Q Sep 2020","108.097","108.538473403","110.3376512441","112.8962055752","107.6558257002","106.5959139555","105.547044864","110.7414781462","106.6720242585","106.7323871623","112.6523682346","116.0453623848","109.8962600066","102.4814265828","99.478795074","109.4994188918",
"1Q Oct 2020","108.686","108.6954780968","110.4749254295","113.0866112278","107.7374085429","106.7742215382","105.593558277","110.6919932517","107.0167724227","108.6579779942","113.6633742339","119.2638311158","109.1141576394","105.06375331","103.1765220983","109.4747421677",
"2Q Oct 2020","108.862","108.7714175235","110.5550874928","113.0569089533","107.9327282107","106.8456018142","105.6784537404","110.6919932517","107.0909357574","109.1437181694","115.3206800843","122.0801047386","109.8300411143","104.7082273662","102.6814762175","109.4453134628",
"1Q Nov 2020","108.91","108.655288243","110.2287621621","113.1289053017","107.1888900521","106.956419706","105.7410240139","110.6919932517","107.2684315851","109.6962682834","114.2379161532","118.0702873407","111.1249046669","106.4350473733","105.1319836729","109.4806728524",
"2Q Nov 2020","108.801","108.6283744042","110.1244191338","113.2877370129","106.8086925188","107.0131056093","105.8332977681","110.6919932517","107.3049401583","109.3356729346","113.8371929657","115.7808107487","112.2584042244","106.1032666201","104.6831188145","109.4225505043",
"1Q Dic 2020","109.168","109.1948912866","110.9771345372","113.5450821271","108.285463167","107.2706159954","105.9082174697","110.6919932517","107.780871774","109.0835049731","112.6065290499","111.0989016733","113.8311654724","106.5537272106","105.3309192847","109.4117724267",
"2Q Dic 2020","109.374","109.2785303168","111.0729714757","113.6962575008","108.3232954631","107.3410850313","105.970395313","110.6919932517","107.8735745139","109.6696711771","112.5023038234","109.8611447222","114.6477010766","107.6356427625","106.84591231","109.4814644111",
"1Q Ene 2021","109.936","109.5359261707","111.5072732725","114.2325163365","108.6507279281","107.407476804","106.0827315674","110.698794731","107.9110690331","111.1724853354","112.8525042222","110.5416529473","114.7295944647","109.9661142384","109.9568910348","109.9876714532",
"2Q Ene 2021","110.484","109.7218674209","111.766369693","114.5694207341","108.8282675813","107.5144329399","106.2059837634","110.4421437853","108.079534665","112.8398453113","113.4687175406","111.4515472082","115.1072525644","112.3882710539","113.3186150586","110.2137960809",
"1Q Feb 2021","110.736","109.9617589506","112.1000234498","114.8021231015","109.2677365681","107.6530900634","106.3038233407","110.6051610605","108.2498529635","113.1282581213","112.6862171431","108.7761580916","115.8623340024","113.4456744694","114.7672991409","110.3566667932",
"2Q Feb 2021","111.079","110.1600466456","112.3317582551","114.9689615726","109.5674944146","107.8152651527","106.4093465314","110.6210177135","108.4937144906","113.9195108003","113.142411484","108.4791367644","116.9303607864","114.4775224763","116.2600031399","110.3113650403",
"1Q Mar 2021","111.668","110.5410536994","112.7860909787","115.3911596631","110.0555100186","108.1171030053","106.546872959","110.6214872956","109.0066986495","115.149813625","114.0054465759","109.0158997463","118.0584247015","115.9715492276","118.3317470258","110.4551047532",
"2Q Mar 2021","111.981","110.7669028126","112.9888188834","115.7118851872","110.1345551756","108.3679159221","106.6508113997","110.6214872956","109.4423589249","115.7343954771","114.6989073197","109.3009058557","119.0836706265","116.4779484181","119.0510860277","110.4638038583",
"1Q Abr 2021","112.052","110.9669309953","113.3111477509","116.0004288564","110.4922970132","108.43589693","106.7422624488","110.6219474634","109.5033477126","115.4060954564","116.5308649569","112.8357657969","119.5323712217","114.5984322648","116.2954003277","110.6321417696",
"2Q Abr 2021","112.328","111.1549305538","113.4669891593","116.2990916517","110.4984358967","108.6586174131","106.8389328866","110.6219474634","109.8862721417","115.9537297786","118.1366778557","114.8388911511","120.8154496628","114.3862203373","115.9752062523","110.6723144194",
"1Q May 2021","112.321","111.5206669441","113.9440567001","116.8187911793","110.9308174404","108.9041503565","106.9645362346","110.6280611548","110.2899951287","114.7942117167","119.5517529474","116.8335474344","121.7597345259","111.3779642693","111.6566666092","110.7265587033",
"2Q May 2021","112.517","111.7677788572","114.2388974605","117.3554948657","110.9721423128","109.0997297744","107.0645688284","110.619360123","110.614439638","114.8338298869","119.601587576","117.4060299473","121.3850255007","111.4102463077","111.6682839604","110.8071399137",
"1Q Jun 2021","112.903","112.1637133577","114.7175697056","117.8087599443","111.4774458424","109.406332924","107.143942589","110.6424433245","111.1851211416","115.1883397226","119.756839378","118.309680448","120.9323576542","111.9078373519","112.3274672926","110.9270444414",
"2Q Jun 2021","113.132","112.3985533592","114.9495429548","118.1467660751","111.5982775431","109.6442681373","107.2835431174","110.6696508144","111.5557834645","115.4007281658","119.5083348596","117.4748416587","121.1601288488","112.4511791862","113.1071792405","110.917923",
"1Q Jul 2021","113.547","112.7429991029","115.371082041","118.7376245967","111.8423393792","109.9054767505","107.3938439123","110.6898904081","112.0034097494","116.033169843","119.8971613276","117.8321487309","121.5745583276","113.2585536272","114.2578591474","110.9228962432",
"2Q Jul 2021","113.818","112.8871544825","115.6171498387","119.0949581423","111.9717806423","109.9395980212","107.5028735452","110.8374458169","111.9462908602","116.6936113303","121.1355352913","119.9021014063","122.1374460312","113.5039991636","114.5435337697","111.0743151184",
"1Q Ago 2021","113.794","113.2027014002","116.1602449401","119.5455662957","112.6118187154","110.0094627924","107.6069614269","111.4023094341","111.8816112416","115.6210412243","122.5682345457","122.695060559","122.4652145571","110.6324703849","110.4159676249","111.138498081",
"2Q Ago 2021","114.003","113.3906064259","116.4461701991","119.8828733202","112.843886634","110.0915360732","107.7188565344","111.7120000714","111.8891298065","115.8968731943","123.2425564147","124.3312375647","122.358227429","110.6221587286","110.3680757324","111.2160219807",
"1Q Sep 2021","114.482","113.7403462175","116.9486346589","120.3778905404","113.3541571417","110.2763801326","107.845157571","112.9991150682","111.895742657","116.7758247301","124.3722684691","127.3065987741","121.9887300546","111.3210466685","111.2590535715","111.4659419301",
"2Q Sep 2021","114.72","113.8904399657","117.2318889085","120.6734327567","113.62453139","110.2827014399","107.9387608033","113.0021398485","111.8241375706","117.2850773051","124.8291287131","127.7346881498","122.4689606975","111.8679206025","112.0226981401","111.5061620701",
"1Q Oct 2021","115.34","114.2645792996","117.6658528384","121.0419980206","114.1270448952","110.5922485854","108.0698650957","113.0021398486","112.3592733178","118.665728684","124.0072140263","125.8180203196","122.5363072391","114.8301685109","116.2447362542","111.5239267981",
"2Q Oct 2021","115.781","114.4913495559","117.9103582244","121.2934829688","114.3642344437","110.7998703489","108.198811083","113.0021398486","112.6812640927","119.7680926045","125.6416775602","129.3381882626","122.6390247083","115.5504476827","117.2778223866","111.513088336",
"1Q Nov 2021","116.584","114.6674949865","117.9924927718","121.6379251412","114.1714233779","111.0775186579","108.3284152083","113.0021398486","113.1504362545","122.5060976157","128.3658779205","133.8483818782","123.9124737591","118.298365399","121.1685905642","111.5898438656",
"2Q Nov 2021","117.184","114.9306324339","118.3213407689","121.9609412428","114.5063842514","111.2697088947","108.4529705614","113.0021398486","113.4438172617","124.1486532261","132.468550398","141.6319808519","125.0251523393","118.174384986","120.9753686719","111.627700217",
"1Q Dic 2021","117.301","115.6057016029","119.0310706697","122.5089249295","115.3856533031","111.9073551194","108.5873799067","113.0021398486","114.6683502895","122.5416501034","130.9578236536","136.7002724587","126.2932678955","116.498248688","118.4679503925","111.8945031492",
"2Q Dic 2021","117.314","115.8357091078","119.441798176","123.1569260521","115.5476753442","111.9422405312","108.6678385391","113.0021398486","114.6694963575","121.8832117706","129.6790836837","132.2846167546","127.5626252351","116.2852303278","118.1007173743","112.0419277139",
"1Q Ene 2022","117.77","116.2316220403","120.1845717552","124.1341336762","116.0447198402","111.9636505043","108.816701994","113.3828563616","114.5008189474","122.523675874","130.3871567752","132.2476871279","128.8758594412","116.8771464476","118.5646159116","112.9330568434",
"2Q Ene 2022","118.234","116.6338205395","120.6463562812","124.7107388729","116.3861516326","112.3015143965","109.0153675087","113.8050130796","114.9464003273","123.178621733","130.6100363908","130.6907041872","130.5445104372","117.8423460973","119.7884389376","113.2937810983",
"1Q Feb 2022","118.733","117.1297949802","121.326394481","125.3697215115","117.0882598512","112.598756513","109.1862841077","114.1410031618","115.349308172","123.6862653194","130.4849481482","128.9131233979","131.7617317015","118.8043354036","120.9408128646","113.8107881282",
"2Q Feb 2022","119.229","117.5033752847","121.8275683815","126.0030025805","117.4509616565","112.8345749244","109.3080947846","114.1411888506","115.7371892473","124.5619239365","131.8564918726","130.9173473754","132.6193531573","119.323913821","121.5714083783","114.0708884427",
"1Q Mar 2022","119.805","117.9201924609","122.4189040468","126.7499591823","117.8791785646","113.062965736","109.4377882999","114.1417707745","116.1022128544","125.6295226528","132.1675239428","130.9358489391","133.1680059541","120.9347803195","123.7800881357","114.284497622",
"2Q Mar 2022","120.513","118.3915464509","122.9867735899","127.6431341377","118.1060694723","113.4301125737","109.5555550207","114.1417707745","116.7709124062","127.0716967385","133.4110958326","131.8103316789","134.7113866849","122.5195646763","126.0253337759","114.3255986484",
"1Q Abr 2022","120.703","118.9156129089","123.6585643174","128.3886988047","118.7005318299","113.7946821944","109.6625324882","114.1417707745","117.4438915256","126.2275566858","134.2845869931","132.3097455781","135.8887384982","120.442045245","123.0127048508","114.4336924752",
"2Q Abr 2022","120.916","119.2328714369","124.2690448553","129.192744295","119.108121451","113.7953510155","109.8034704941","114.1417707745","117.3183563421","126.1168037072","134.0714784193","131.4262515932","136.2201798605","120.4047907446","122.9744480348","114.3987806677",
"1Q May 2022","120.838","119.5994245421","124.7090149749","129.93241609","119.233950261","114.0826362951","109.9590114042","114.1478845104","117.7832220381","124.6655605419","134.7008626347","131.746905014","137.1003441968","117.4595115565","118.7182119652","114.5175755375",
"2Q May 2022","121.206","119.9486272878","125.2231719445","130.6300510126","119.5557893051","114.2537391451","110.1523225022","114.2740245116","117.9437425483","125.092734083","135.7380344888","132.6665644717","138.2329706459","117.4486636326","118.6768004478","114.5781633072",
"1Q Jun 2022","121.804","120.5423917954","126.0188193171","131.5984985794","120.1703109657","114.6295321672","110.3300016944","114.3053585647","118.5701575275","125.7029034669","136.8930291282","134.0348574693","139.214704344","117.6676103665","118.8864243543","114.8189001043",
"2Q Jun 2022","122.285","120.8503596886","126.4170685675","132.2916364697","120.259463834","114.8400239247","110.4719291898","114.3125979566","118.8849950552","126.7193837825","138.3006730882","135.6903836078","140.4209951389","118.4032078191","119.357539533","116.172666839",
"1Q Jul 2022","122.809","121.2638635377","126.8924610471","132.9323022929","120.5616200962","115.186707062","110.6062797154","114.3342655745","119.4910333308","127.5843336713","139.9908496795","138.2221451209","141.4275574871","118.6755872016","119.6880290253","116.3092265906",
"2Q Jul 2022","123.088","121.6307905042","127.3672654675","133.6524901114","120.7792185401","115.4371595131","110.7870004184","114.4413992895","119.8343250472","127.589848724","139.7216579668","137.935152991","141.1728249436","118.8783609306","119.8175251085","116.6832707379",
"1Q Ago 2022","123.603","122.2236779314","128.2787111513","134.7583062752","121.4869289692","115.6861018691","110.9448307109","115.5567909801","119.983784461","127.8678409095","140.3445969123","140.2066256136","140.4566701475","118.9086572095","119.8132525626","116.7943640596",
"2Q Ago 2022","124.002","122.6109090878","128.8757294373","135.642095867","121.7833593005","115.8468273621","111.0920260801","115.7752578584","120.1445981503","128.299841959","142.096497807","144.3083776452","140.2998014521","118.3928778282","118.9448050977","117.1028689407",
"1Q Sep 2022","124.507","123.1469728798","129.5232207366","136.3572263328","122.3599525767","116.2625836713","111.1975474399","118.0716102448","120.4457437674","128.7121897401","143.3201820581","145.9924374846","141.1495254514","118.2226292618","118.6513146031","117.2206713393",
"2Q Sep 2022","124.635","123.3313780381","130.0381925513","136.9556339002","122.787468702","116.0900783749","111.3794241698","118.0716102448","119.9178916561","128.6656499607","143.3911289101","145.2132470468","141.9110335823","118.0917258615","118.3806699249","117.4163825138",
"1Q Oct 2022","125.182","123.8551842406","130.7241677061","137.8275981861","123.2784937645","116.4387919194","111.4722851599","118.0716102448","120.5701254211","129.2809806083","142.7261008477","143.9392958207","141.7406300513","119.6264436384","120.5481704389","117.4721094892",
"2Q Oct 2022","125.371","124.1712534517","131.1078240864","138.312694691","123.5558226325","116.6818877473","111.5910958985","118.0716102448","120.9761047655","129.0784748433","142.4943187217","143.4556407848","141.7134427371","119.4449603488","120.2122245782","117.6516485669",
"1Q Nov 2022","126.069","124.5989938362","131.5636398822","138.7904118813","123.9886818239","117.079315311","111.6846983919","118.0716102448","121.7304698653","130.6128452132","141.964100262","142.429630527","141.5859528981","122.4618499397","124.4371496239","117.8450203519",
"2Q Nov 2022","125.926","124.5490485145","131.3974598385","139.1355835188","123.2865131621","117.1548677874","111.8343090903","118.0716102448","121.7551469113","130.1799456997","142.0658505375","142.5287311571","141.6898554641","121.645034473","123.2488580067","117.8964488768",
"1Q Dic 2022","126.417","125.2594887835","132.2152197145","139.8190089577","124.2450797118","117.7494358442","112.0005374297","118.0716102449","122.8601136171","129.9953639277","142.54536964","143.5785689438","141.706108216","120.9835818116","122.2522524988","118.0183424543",
"2Q Dic 2022","126.539","125.4982582524","132.6940236177","140.5758604648","124.4324396703","117.7290418512","112.1429123114","118.0716102449","122.6888361966","129.7541904144","142.9084429363","144.8200057155","141.3556922769","120.3085168152","121.2102911151","118.2008172581",
"1Q Ene 2023","127.116","126.0502232164","133.4269298921","141.624853061","124.834030576","118.0856457764","112.4798358843","118.4791270798","123.0524987835","130.4116468612","143.409631133","145.4388100679","141.7613415954","121.0781847983","121.86932694","119.2290636358",
"2Q Ene 2023","127.556","126.4999459111","133.8840722292","142.2663982602","125.0978855165","118.5273575361","112.7212538257","118.8782738049","123.6835392459","130.8205672238","143.500530602","144.2498148512","142.8918916263","121.7154664116","122.4975012028","119.8876316827",
"1Q Feb 2023","127.942","126.9458189384","134.4171996332","142.7476477914","125.6853902705","118.879022637","112.8920808681","119.5946427825","124.1216723423","131.020093852","143.1552695737","140.5214413189","145.2947120257","122.3061886912","123.1290410562","120.3829518398",
"2Q Feb 2023","128.151","127.1472058034","134.6315684691","143.0720979661","125.7843740458","119.066392961","113.0978254243","119.707770117","124.3080488893","131.2530350666","143.5549935702","140.4096043503","146.1099738399","122.4193682001","123.018408744","121.0192423713",
"1Q Mar 2023","128.341","127.529720488","134.9772522248","143.4851465633","126.0594473204","119.488673736","113.2687360628","119.707770117","125.0452272364","130.8467760399","142.8850237332","140.0663782218","145.1745921033","122.2024719846","122.5038657962","121.4980300826",
"2Q Mar 2023","128.437","127.8950674252","135.2716595525","143.8408544105","126.2896006678","119.9306136623","113.4699001782","119.707770117","125.7966413936","130.1136155938","141.9159169209","137.9796947498","145.1132859209","121.6387375367","121.6440048717","121.6264262969",
"1Q Abr 2023","128.229","128.1307763979","135.6935381818","144.2841665101","126.6890131616","119.9653165882","113.6706383903","119.707770117","125.6890633875","128.5310899024","141.8193421353","136.0521286996","146.5040140503","118.9891951359","117.6790130404","122.0514583014",
"2Q Abr 2023","128.498","128.281660338","135.8950732499","144.5756904187","126.7962237247","120.0615128676","113.8412755077","119.707770117","125.7383651683","129.166625332","142.980321862","137.5269519058","147.4100606536","119.2474247994","117.9420678186","122.2984103183",
"1Q May 2023","128.09","128.5136119674","136.1307273497","145.0063220181","126.827506304","120.2894669661","114.0220846553","119.7487066228","126.0479703746","126.7799375619","142.2324949604","136.9497876883","146.523605506","115.683920269","112.747497446","122.5471643022",
